ID,RA,Dec,period
b338_416_64603,270.82861611,-22.56477292,0.322432
b338_416_56795,270.73257868,-22.6905432,0.450116
b338_416_20434,270.69128454,-22.60923837,1428.571429
b338_416_9458,270.63848133,-22.65166649,18.378974
b338_416_92755,270.88856254,-22.58632912,384.615385
b338_416_72504,270.80468007,-22.63882231,806.451613
b338_416_78573,270.78729202,-22.69367754,0.209246
b338_416_15055,270.66673779,-22.62824993,0.75872
b338_416_33342,270.75408344,-22.55668036,45.934773
b338_416_86225,270.87203245,-22.58560692,0.351583
b338_416_60510,270.7299995,-22.71070562,429.184549
b338_416_30651,270.72734729,-22.59021845,2.214938
b338_416_39202,270.71166483,-22.65111706,943.396226
b338_416_22089,270.73433264,-22.5448926,2.229257
b338_416_67718,270.83768867,-22.56309426,0.435618
b338_416_71303,270.82588929,-22.59829698,0.529336
b338_416_73089,270.81415354,-22.62578466,0.309162
b338_416_64059,270.82913638,-22.56155842,5.583473
b338_416_4212,270.70386924,-22.52252781,0.391813
b338_416_20001,270.70027698,-22.59265249,0.258122
b338_416_46885,270.72629063,-22.65951336,21.445421
b338_416_43018,270.78513756,-22.54571673,1086.956522
b338_416_77617,270.76840058,-22.72085829,14.409222
b338_416_84575,270.83216471,-22.64488396,0.367532
b338_416_92967,270.86780683,-22.62173568,0.357186
b338_416_87463,270.79238907,-22.72328842,465.116279
b338_416_51250,270.75033803,-22.63809545,1.822025
b338_416_48990,270.77307825,-22.59114934,235.294118
b338_416_6787,270.65636475,-22.61131744,0.982357
b338_416_87428,270.78670402,-22.73251661,5.674403
b338_416_89855,270.84307538,-22.64943572,0.215098
b338_416_18729,270.68594195,-22.61134684,0.829641
b338_416_32712,270.70064346,-22.64243832,458.715596
b338_416_8318,270.66770004,-22.59868008,523.560209
b338_501_34815,269.48393035,-23.13563873,14.448779
b338_501_27797,269.45647103,-23.15243542,0.476938
b338_501_43921,269.49443258,-23.15502316,0.356759
b338_501_95017,269.57550833,-23.22514531,0.554493
b338_501_95772,269.58693956,-23.20960553,0.223372
b338_501_28637,269.42160982,-23.21222904,2.024619
b338_501_15661,269.37472646,-23.23515349,0.955913
b338_501_36924,269.42632097,-23.23729703,0.378055
b338_501_25827,269.41519636,-23.21099405,0.766554
b338_501_32149,269.45048053,-23.17936236,0.278313
b338_501_13353,269.36436971,-23.24296089,0.264128
b338_501_97320,269.56924917,-23.24415954,0.392091
b338_501_14943,269.38665307,-23.21298324,30.057109
b338_501_57973,269.47095788,-23.24863199,0.537811
b338_501_76818,269.50331445,-23.26990388,0.355966
b338_501_94731,269.59929589,-23.18561567,0.364445
b338_501_19042,269.4346833,-23.15181718,0.279036
b338_501_30620,269.45906161,-23.15927361,1.014034
b338_501_27397,269.45530624,-23.15259063,38.255547
b338_501_67932,269.54001463,-23.1757769,7.709506
b338_501_58512,269.49521144,-23.21140611,7.008691
b338_501_46513,269.51275426,-23.13554578,0.23065
b338_501_71668,269.46128505,-23.31774597,0.392069
b338_501_40253,269.41859313,-23.26310951,0.467891
b338_501_74943,269.55246972,-23.18317836,0.406139
b338_501_88341,269.5153932,-23.29586308,6.044487
b338_501_58647,269.44815781,-23.28816719,0.875626
b338_501_37249,269.48640435,-23.14123742,1.524832
b338_501_94709,269.59863129,-23.18659545,421.940928
b338_503_80754,270.00244199,-23.58341663,826.446281
b338_503_74422,269.99114654,-23.57580914,446.428571
b338_503_48687,269.99857588,-23.46370358,0.623267
b338_503_52748,270.03850725,-23.4165479,0.696718
b338_503_80191,270.0739651,-23.46709508,0.297307
b338_503_55026,269.99128612,-23.50084205,0.250509
b338_503_63907,270.04669671,-23.44648228,0.349647
b338_503_92949,270.02251473,-23.59946338,7.00084
b338_503_36153,269.95520617,-23.48494283,0.739771
b338_503_95500,270.0982271,-23.48852267,0.735619
b338_503_82633,270.06237485,-23.49535595,0.228376
b338_503_86713,270.06038555,-23.51449981,0.358692
b338_503_36000,269.94926009,-23.49384866,150.829563
b338_503_50807,270.02372549,-23.4323209,1.712211
b338_503_47721,269.9588595,-23.52307678,1.350986
b338_503_10481,269.9121966,-23.4563665,0.227256
b338_503_95337,270.0766121,-23.52236626,4.779886
b338_503_65599,270.05704497,-23.43658605,0.674195
b338_503_77705,270.07289599,-23.45867593,1041.666667
b338_503_14752,269.93179705,-23.44125604,0.814047
b338_503_53533,270.00313779,-23.47609071,0.798958
b338_503_4644,269.89219579,-23.46589916,0.300696
b338_503_74990,270.05186847,-23.48115975,0.278465
b338_503_38550,269.99091844,-23.43684747,1.266031
b338_503_88816,270.04179528,-23.55260821,0.978627
b338_503_9925,269.93508999,-23.41750462,139.86014
b338_503_81607,270.06328672,-23.489727,0.455185
b338_503_47025,269.9685168,-23.50484453,0.398905
b338_503_32120,269.92714253,-23.51441937,625.0
b338_503_3815,269.92658663,-23.4077521,18.751172
b338_503_42203,270.00519614,-23.4279974,0.397616
b338_503_90976,270.02455811,-23.58848606,1.415749
b338_503_51309,270.03282485,-23.41978652,0.383497
b338_503_87377,270.10967672,-23.43835867,370.37037
b338_505_15085,269.59581867,-22.87070536,6.99986
b338_505_19193,269.63038081,-22.83008956,8.710043
b338_505_45430,269.61775329,-22.9478261,854.700855
b338_505_91139,269.75903074,-22.89381614,3.830831
b338_505_22362,269.6462085,-22.81654539,0.293866
b338_505_82725,269.69492294,-22.96412353,0.756252
b338_505_7850,269.55566589,-22.90858741,0.424079
b338_505_101177,269.79376952,-22.87582651,636.942675
b338_505_76829,269.6971593,-22.93821089,0.208699
b338_505_36679,269.67983736,-22.8151492,0.25008
b338_505_80876,269.74853299,-22.87058133,0.321378
b338_505_45936,269.69030503,-22.83280323,0.235484
b338_505_39799,269.63790341,-22.89463862,1.52532
b338_505_12977,269.61812145,-22.82701587,1.805641
b338_505_69404,269.70253461,-22.90193817,0.608769
b338_505_30196,269.59545292,-22.92702691,0.430043
b338_505_80904,269.70284257,-22.94429301,0.530366
b338_505_43436,269.67355066,-22.85066189,0.354865
b338_505_64301,269.73549376,-22.82948498,0.286692
b338_505_47110,269.68124744,-22.85184912,0.415355
b338_505_80064,269.72657113,-22.90281165,0.225194
b338_505_99494,269.73271916,-22.96783235,0.35189
b338_507_77815,270.23956035,-23.23443215,0.369214
b338_507_52462,270.24209695,-23.10474448,292.397661
b338_507_44762,270.20569364,-23.1293371,5.297452
b338_507_51690,270.22092212,-23.1353465,0.693765
b338_507_82298,270.30704832,-23.1491655,1298.701299
b338_507_47034,270.17775286,-23.18421591,0.207078
b338_507_66540,270.26976701,-23.12739323,7.142347
b338_507_4334,270.0615359,-23.19479054,0.577681
b338_507_34494,270.14867846,-23.17726118,3.082329
b338_507_15577,270.13845375,-23.11667444,102.145046
b338_507_8616,270.06916327,-23.19992063,1.102803
b338_507_18845,270.14744894,-23.11495669,1.116857
b338_507_35387,270.18507653,-23.12224181,13.102725
b338_507_25679,270.12033565,-23.18656468,0.240364
b338_507_56169,270.20544617,-23.1810436,14.134276
b338_507_69466,270.27701761,-23.13090401,5.419467
b338_507_68786,270.24368828,-23.18126814,172.11704
b338_507_17767,270.10832535,-23.1738499,0.313624
b338_507_28786,270.15870322,-23.13754247,0.66191
b338_507_57529,270.20765221,-23.18399273,0.570112
b338_507_39379,270.1413382,-23.20982098,1.838269
b338_507_42248,270.1914087,-23.14160832,42.826552
b338_509_15219,269.77044903,-22.59412344,5.562354
b338_509_92364,269.92974073,-22.64290521,12.56913
b338_509_22012,269.83225411,-22.52126572,0.211758
b338_509_40065,269.89700307,-22.48841169,0.431964
b338_509_26029,269.83181538,-22.53792897,5.031193
b338_509_28134,269.82938678,-22.55018095,0.777641
b338_509_38787,269.80631455,-22.62903534,0.804803
b338_509_86431,269.89125804,-22.6811182,92.250923
b338_509_74988,269.90792048,-22.60911018,0.622843
b338_509_87908,269.92854335,-22.62717508,0.230023
b338_509_58796,269.90526266,-22.5495323,0.405964
b338_509_46589,269.91043976,-22.49207986,16.469038
b338_509_91878,269.95517466,-22.6000915,0.527309
b338_509_66325,269.92823181,-22.54260246,0.3273
b338_509_4055,269.82963881,-22.45576476,0.557525
b338_509_32866,269.81284574,-22.59517578,0.688985
b338_509_72790,269.86602401,-22.66784885,109.170306
b338_509_59447,269.88217725,-22.58919073,1.056357
b338_509_24650,269.79306261,-22.59458379,24.213075
b338_509_96322,269.95591505,-22.61681402,2.469136
b338_509_13639,269.78872653,-22.55877495,0.42211
b338_509_77762,269.96011372,-22.53609552,138.696255
b338_509_90748,269.9180179,-22.65553062,1.40562
b338_509_47177,269.8856597,-22.53427668,1.187169
b338_509_24417,269.78997011,-22.59858288,1.273334
b338_509_77302,269.92452829,-22.59146725,0.602845
b338_509_68781,269.85057606,-22.67726399,0.28751
b338_509_76678,269.95733379,-22.53628543,0.471714
b338_509_39047,269.80000188,-22.64016088,0.723573
b338_509_25782,269.86915004,-22.47707875,396.825397
b338_509_10110,269.75550357,-22.59834424,0.369976
b338_509_25970,269.83200437,-22.53736666,0.336297
b338_509_20507,269.85253675,-22.48295041,840.336134
b338_509_81058,269.89765879,-22.64969283,1.12381
b338_509_47911,269.85854855,-22.58057321,0.658146
b338_511_52536,270.39192004,-22.84678132,961.538462
b338_511_52749,270.3520191,-22.91240021,11.233431
b338_511_52622,270.35451647,-22.90786723,11.21705
b338_511_61523,270.44506192,-22.79633729,2.597403
b338_511_57572,270.41649287,-22.82680479,0.248832
b338_511_88597,270.47259136,-22.86532044,666.666667
b338_511_20911,270.30124761,-22.87103539,3.485535
b338_511_4629,270.2918206,-22.82253998,54.406964
b338_511_81820,270.4515039,-22.87006745,869.565217
b338_511_43464,270.40441809,-22.79073452,0.226535
b338_511_30455,270.37189609,-22.793414,0.203446
b338_511_5327,270.30950383,-22.79664265,0.901982
b338_511_94505,270.50760338,-22.83584512,0.377999
b338_511_52093,270.43467448,-22.7754882,1.52553
b338_511_65710,270.41427868,-22.86329005,319.488818
b338_511_37355,270.38129215,-22.8046509,0.458554
b338_511_75108,270.42368964,-22.88704611,840.336134
b338_511_51149,270.34492749,-22.91764356,148.809524
b338_511_29881,270.36554287,-22.80157264,0.667526
b338_511_49938,270.34094429,-22.91935968,0.298178
b338_511_65644,270.42771929,-22.84113063,231.481481
b338_511_90559,270.47331169,-22.87324166,540.540541
b338_511_15330,270.29853415,-22.85353094,0.283766
b338_511_7278,270.27528987,-22.85974026,0.406228
b338_511_90144,270.46574036,-22.88363451,0.273014
b338_511_47655,270.42768312,-22.769239,8.064516
b338_511_42126,270.38197794,-22.82173593,980.392157
b338_511_10640,270.34338602,-22.76226035,0.247639
b338_513_22832,269.98442634,-22.29642189,282.485876
b338_513_55586,270.08223782,-22.28760474,1.525437
b338_513_63732,270.12383651,-22.25764831,3.679447
b338_513_25674,270.02831804,-22.23934339,3.903963
b338_513_4007,270.005655,-22.17764348,0.61258
b338_513_77543,270.1019436,-22.35412831,0.75914
b338_513_11860,269.96704545,-22.27486474,531.914894
b338_513_53839,270.10131396,-22.24935351,0.221756
b338_513_40206,270.03299417,-22.29706356,0.846984
b338_513_40699,270.01277719,-22.33155029,456.621005
b338_513_18504,269.99447723,-22.26113554,26.096033
b338_513_53853,270.10271068,-22.24717764,1.077656
b338_513_56882,270.12361298,-22.22724235,1.834795
b338_513_33238,270.0599811,-22.22255753,813.00813
b338_513_66671,270.15854768,-22.21519764,1.416732
b338_513_66192,270.08527054,-22.33006003,1.36448
b338_513_84496,270.15009408,-22.30895721,1000.0
b338_513_36510,270.01352985,-22.31159113,0.943735
b338_513_51627,270.11492535,-22.21796122,0.274707
b338_513_84059,270.16590499,-22.28169969,370.37037
b338_513_6705,269.98356367,-22.22491771,1086.956522
b338_513_85541,270.20671104,-22.22348046,0.51906
b338_515_19030,270.56184604,-22.45297865,17.129154
b338_515_29604,270.59519451,-22.4486121,0.307574
b338_515_15936,270.55888129,-22.44262736,0.633633
b338_515_31791,270.55593457,-22.52239875,0.595089
b338_515_67916,270.65022698,-22.52532112,0.38373
b338_515_37222,270.61374711,-22.4505673,0.363613
b338_515_60126,270.63262931,-22.52065043,10.777023
b338_515_76783,270.65683719,-22.5499249,819.672131
b338_515_20840,270.55721059,-22.46948884,55.370986
b338_515_37775,270.53403727,-22.58339953,1.104448
b338_515_17541,270.49117393,-22.56128736,1.819108
b338_515_3394,270.53535967,-22.42287858,526.315789
b338_515_64900,270.61313654,-22.57350638,529.100529
b338_515_50582,270.624279,-22.49125382,31.746032
b338_515_11198,270.48932029,-22.53326579,0.397071
b338_515_59695,270.59072139,-22.58749098,0.889252
b338_515_35049,270.61343999,-22.44182991,10.148163
b338_515_49288,270.63232829,-22.47223081,1000.0
b338_515_61065,270.6458537,-22.50324789,0.265816
b338_515_54838,270.57858751,-22.5853429,487.804878
b338_515_19789,270.55356437,-22.47011912,386.100386
b338_515_9651,270.48155616,-22.5388991,265.251989
b338_515_84650,270.63439646,-22.61896661,28.743892
b338_515_16548,270.48497542,-22.56644453,183.150183
b338_515_5118,270.48538337,-22.51217024,0.378622
b338_515_18919,270.57548617,-22.43014466,0.340603
b338_515_64231,270.59650523,-22.59793185,2.88226
b338_515_69749,270.60265493,-22.61099233,0.437025
b338_515_41373,270.61462404,-22.46691906,925.925926
b338_515_53436,270.55786616,-22.61304313,961.538462
b338_515_67948,270.61208917,-22.58808958,0.226274
b338_515_73450,270.68424631,-22.4916344,2.724944
b338_515_22150,270.58579435,-22.42908701,252.525253
b338_515_27438,270.56942891,-22.48055163,0.284935
b338_602_27369,269.81301366,-23.30708337,0.226462
b338_602_78835,269.89954834,-23.36948932,5.667007
b338_602_70900,269.82364971,-23.46051361,485.436893
b338_602_93645,269.94358573,-23.35631012,0.210877
b338_602_29952,269.73517117,-23.44246109,0.210261
b338_602_78914,269.83259336,-23.47750098,0.38486
b338_602_83316,269.91452903,-23.36274501,0.243316
b338_602_99767,269.92659479,-23.40774692,18.747657
b338_602_91972,269.90961224,-23.40433659,40.832993
b338_602_16825,269.74763625,-23.37240113,7.494005
b338_602_51089,269.79195301,-23.43349037,0.281912
b338_602_71573,269.81719352,-23.47362309,0.296201
b338_602_69599,269.83790056,-23.4323219,7.284913
b338_602_32267,269.81826094,-23.31762887,33.875339
b338_602_13260,269.77558607,-23.31374812,0.441653
b338_602_73132,269.8663139,-23.40067909,0.286571
b338_602_55478,269.82175206,-23.40301311,0.433396
b338_602_63315,269.83801098,-23.40753114,0.490259
b338_602_43059,269.82515702,-23.34792359,5.086211
b338_602_52722,269.85408756,-23.33993373,0.329738
b338_602_76178,269.8747719,-23.39882531,0.781219
b338_602_79196,269.90625267,-23.36012013,1.718804
b338_602_33704,269.81679437,-23.32552336,396.825397
b338_604_60493,270.35334663,-23.72227755,497.512438
b338_604_35183,270.29294528,-23.70409089,0.305637
b338_604_18672,270.307123,-23.6104017,0.279893
b338_604_46626,270.36099842,-23.6470451,0.42379
b338_604_40376,270.32779641,-23.67144412,10.23751
b338_604_23902,270.34656199,-23.57072659,0.336171
b338_604_14643,270.24284478,-23.69386373,1000.0
b338_604_48864,270.3790466,-23.62886326,0.456421
b338_604_25586,270.29492326,-23.66038054,1.466426
b338_604_46158,270.37902119,-23.61612761,1000.0
b338_604_22449,270.29255282,-23.6505605,917.431193
b338_604_70192,270.42464344,-23.65281376,0.343423
b338_604_19821,270.2750646,-23.66674184,100.603622
b338_604_49023,270.31904335,-23.72511828,0.442091
b338_604_8229,270.31394614,-23.54969469,0.263275
b338_604_74714,270.36592251,-23.76725408,395.256917
b338_604_76398,270.3839689,-23.74710703,1.353455
b338_604_62768,270.4127085,-23.63810757,621.118012
b338_604_12261,270.29743336,-23.59579864,0.844145
b338_604_42855,270.35091347,-23.64559071,0.623519
b338_604_5461,270.22200034,-23.68300451,220.264317
b338_604_57862,270.38729874,-23.65641097,0.404495
b338_604_32440,270.31357882,-23.65982555,0.967258
b338_604_81305,270.46862078,-23.63673147,0.51717
b338_604_19270,270.31514052,-23.60038068,549.450549
b338_604_44064,270.36007692,-23.63648013,112.485939
b338_604_42733,270.33617896,-23.66850581,1162.790698
b338_604_11022,270.22218845,-23.70975644,0.373438
b338_604_54842,270.35263913,-23.69819724,0.258218
b338_604_66392,270.36519324,-23.72994749,892.857143
b338_604_47482,270.3368736,-23.68947286,37.636432
b338_606_18602,269.96187384,-23.03019984,0.225704
b338_606_33307,270.01122872,-23.00364278,0.89666
b338_606_97110,270.07614786,-23.14169221,0.57122
b338_606_7586,269.8945871,-23.09928849,0.22661
b338_606_87421,270.03985391,-23.16201995,0.917667
b338_606_85127,270.05998083,-23.12058772,0.450568
b338_606_7065,269.9147246,-23.06493437,0.524585
b338_606_8276,269.90867119,-23.07889396,0.31318
b338_606_49459,269.9873366,-23.10201687,1.216856
b338_606_16946,269.98617935,-22.98512626,1.341094
b338_606_27177,269.94478292,-23.08870952,1.087417
b338_606_20081,269.97363525,-23.01682605,1.557729
b338_606_70250,270.06942601,-23.04855396,0.623982
b338_606_92476,270.05180816,-23.16229997,3.254573
b338_606_14720,269.99689935,-22.95968124,0.301191
b338_606_50950,269.99710744,-23.0917877,0.209251
b338_606_21695,269.94482822,-23.0689618,1.059086
b338_606_39319,269.97417175,-23.08550865,847.457627
b338_606_76642,270.06267369,-23.08421156,1.0207
b338_606_75575,270.06736827,-23.07245272,7.18494
b338_606_74043,270.09068489,-23.0287535,47.709924
b338_606_63940,269.97958536,-23.16934598,0.302762
b338_606_6914,269.89879647,-23.0900802,1.143576
b338_606_68881,270.05303262,-23.06980985,0.660969
b338_606_52755,270.01372622,-23.07181449,0.510269
b338_608_22346,270.51512838,-23.29638217,393.700787
b338_608_64162,270.56468111,-23.42966852,0.327402
b338_608_56171,270.55325252,-23.40980252,0.448696
b338_608_29089,270.49410738,-23.36620985,401.606426
b338_608_10858,270.48261216,-23.29082537,0.3126
b338_608_48598,270.51260703,-23.43802406,0.215743
b338_608_16951,270.45693657,-23.36221409,16.3827
b338_608_59228,270.54599852,-23.43613963,0.201644
b338_608_34365,270.50678972,-23.37405881,104.931794
b338_608_47787,270.60314261,-23.28749938,9.699321
b338_608_55330,270.60949184,-23.31488476,0.396517
b338_608_42052,270.56565474,-23.31863193,555.555556
b338_608_43698,270.59023206,-23.28721643,0.267577
b338_608_51269,270.5949423,-23.31869957,740.740741
b338_608_12271,270.47235274,-23.31451084,757.575758
b338_608_18867,270.47766244,-23.33854086,0.563701
b338_608_14106,270.48416305,-23.30448945,20.929259
b338_608_32647,270.54781132,-23.29861466,1000.0
b338_610_51886,270.21975044,-22.75142874,0.481213
b338_610_81603,270.29495396,-22.75139781,4.601298
b338_610_48689,270.17473243,-22.8114629,0.310636
b338_610_75842,270.23484604,-22.82516103,0.377706
