ID_1,RA_1,Dec,period,ID_2,Type,Subtype,Ra_degrees,Dec_Degrees,RA_2,Decl,I,V,V_I,P_1,T0_1,A_1,A_2,Separation
b351_513_2539,268.15379509,-22.93769393,0.777448,OGLE-BLG-ECL-151371,ECL,C,268.1537916666666,-22.93766666666667,17:52:36.91,-22:56:15.6,18.561,21.183,2.622,0.7774471,7000.1424,0.481,0.478,0.09880203337348813
b351_515_22116,268.70525329,-23.23162908,0.577514,OGLE-BLG-RRLYR-31968,RRLyr,RRab,268.7052500000001,-23.231638888888885,17:54:49.26,-23:13:53.9,18.809,-99.99,-99.99,0.5775196,7000.50356,0.473,-99.99,0.03695120318997049
b351_515_85223,268.82478244,-23.28166744,0.376581,OGLE-BLG-ECL-183207,ECL,NC,268.82479166666667,-23.28166666666667,17:55:17.95,-23:16:54.0,17.362,20.006,2.644,0.7531647,7000.7234,0.24,0.191,0.030638066968508817
b351_515_51699,268.78720416,-23.21534077,0.33573,OGLE-BLG-ECL-181404,ECL,NC,268.7872083333333,-23.215333333333334,17:55:08.93,-23:12:55.2,16.967,19.015,2.048,0.3357276,7000.1736,0.675,0.486,0.030122867803317
b351_515_23977,268.74327224,-23.17878769,0.590947,OGLE-BLG-RRLYR-32025,RRLyr,RRab,268.74329166666666,-23.17877777777778,17:54:58.39,-23:10:43.6,17.453,20.905,3.452,0.5909386,7000.29026,0.548,-99.99,0.07352999980117741
b351_515_8382,268.70740839,-23.17617629,0.345854,OGLE-BLG-ECL-177968,ECL,NC,268.7074166666667,-23.17619444444444,17:54:49.78,-23:10:34.3,17.667,20.086,2.419,0.3458548,7000.1765,0.8,0.669,0.07086393535978035
b351_515_13935,268.71757351,-23.18103977,0.374581,OGLE-BLG-ECL-178414,ECL,C,268.7175833333333,-23.181055555555556,17:54:52.22,-23:10:51.8,18.794,-99.99,-99.99,0.3745797,7000.073,0.555,0.534,0.06546946398372017
b351_515_72418,268.77897936,-23.30651299,0.520137,OGLE-BLG-ECL-181039,ECL,NC,268.7789583333333,-23.306499999999996,17:55:06.95,-23:18:23.4,17.7,-99.99,-99.99,0.5201401,7000.1355,0.192,0.117,0.08378428914138641
b351_515_49109,268.7848756,-23.20938569,3.66959,OGLE-BLG-ECL-181292,ECL,NC,268.784875,-23.209388888888892,17:55:08.37,-23:12:33.8,18.731,-99.99,-99.99,7.3387816,7001.8445,0.648,0.355,0.011685856726877272
b351_515_35370,268.75267614,-23.20768421,1.717416,OGLE-BLG-ECL-179939,ECL,NC,268.75266666666664,-23.207694444444442,17:55:00.64,-23:12:27.7,17.823,21.01,3.187,3.4349328,7000.6482,0.555,0.1,0.048373040216937925
b351_515_70970,268.75547171,-23.33807746,1.339423,OGLE-BLG-ECL-180058,ECL,NC,268.7555,-23.338083333333337,17:55:01.32,-23:20:17.1,18.329,21.638,3.309,2.6789348,7000.8113,1.003,0.202,0.09587211088192023
b351_515_57406,268.73571855,-23.31828044,0.35461,OGLE-BLG-ECL-179205,ECL,NC,268.7357083333333,-23.31827777777778,17:54:56.57,-23:19:05.8,18.214,21.03,2.816,0.3546098,7000.0224,0.424,0.336,0.03510924000904392
b351_515_29687,268.68344978,-23.29515294,0.398707,OGLE-BLG-ECL-176875,ECL,NC,268.68341666666663,-23.295166666666667,17:54:44.02,-23:17:42.6,17.816,20.429,2.613,0.3987067,7000.3385,0.711,0.513,0.1201250666185587
b351_515_63339,268.75844896,-23.30511367,0.361562,OGLE-BLG-ECL-180177,ECL,NC,268.7584166666667,-23.30511111111111,17:55:02.02,-23:18:18.4,18.964,-99.99,-99.99,0.7231419,7000.0016,0.495,0.368,0.10716745984211927
b351_515_792,268.66859684,-23.2079687,0.870133,OGLE-BLG-ECL-176141,ECL,NC,268.66858333333334,-23.20797222222222,17:54:40.46,-23:12:28.7,15.253,16.789,1.536,1.7402711,7000.4799,1.534,0.167,0.04645344282826689
b351_515_67009,268.75962637,-23.31682035,0.688938,OGLE-BLG-ECL-180224,ECL,NC,268.759625,-23.316805555555554,17:55:02.31,-23:19:00.5,18.702,-99.99,-99.99,1.3779693,7000.412,0.929,0.435,0.053452233782337086
b351_515_47991,268.74746606,-23.26404773,0.510246,OGLE-BLG-ECL-179694,ECL,NC,268.7474583333333,-23.264027777777777,17:54:59.39,-23:15:50.5,19.343,-99.99,-99.99,1.0204975,7000.3749,1.387,0.154,0.07623837109591643
b351_602_9430,267.87618204,-24.11284637,0.446036,OGLE-BLG-ECL-139077,ECL,C,267.8761666666666,-24.11286111111111,17:51:30.28,-24:06:46.3,16.38,18.838,2.458,0.8920701,7000.2652,0.232,0.221,0.07326636370147678
b351_602_32157,267.91409766,-24.13753517,0.750739,OGLE-BLG-ECL-140694,ECL,NC,267.9140833333333,-24.137555555555554,17:51:39.38,-24:08:15.2,17.232,20.324,3.092,1.501484,7000.4012,0.387,0.302,0.08718403708631431
b351_602_97330,268.03713613,-24.18267053,0.367125,OGLE-BLG-ECL-146037,ECL,NC,268.037125,-24.182666666666663,17:52:08.91,-24:10:57.6,18.383,21.623,3.24,0.734244,7000.0532,0.653,0.503,0.039108390701247046
b351_602_20708,267.9426506,-24.05084525,0.28617,OGLE-BLG-ECL-141948,ECL,NC,267.942625,-24.05083333333333,17:51:46.23,-24:03:03.0,16.247,18.201,1.954,0.5723397,7000.1686,0.638,0.223,0.0944624612774883
b351_602_24931,267.90044571,-24.13225334,0.801199,OGLE-BLG-ECL-140116,ECL,NC,267.90045833333335,-24.132277777777773,17:51:36.11,-24:07:56.2,17.544,20.349,2.805,0.8012061,7000.3185,0.618,0.297,0.0972611684370801
b351_602_58219,267.95547244,-24.16731767,0.318382,OGLE-BLG-ECL-142467,ECL,C,267.95545833333335,-24.16733333333333,17:51:49.31,-24:10:02.4,15.706,17.447,1.741,0.3183827,7000.0063,0.622,0.576,0.07298185288774627
b351_602_48579,267.96095578,-24.12362114,0.317984,OGLE-BLG-ECL-142708,ECL,NC,267.96095833333334,-24.123611111111114,17:51:50.63,-24:07:25.0,16.73,19.172,2.442,0.6359741,7000.5189,0.415,0.305,0.03706585887080164
b351_602_64354,268.05175903,-24.04006778,1.403962,OGLE-BLG-ECL-146736,ECL,NC,268.05175,-24.04008333333333,17:52:12.42,-24:02:24.3,18.201,21.368,3.167,1.4039696,7000.1943,0.374,0.192,0.06337584752034144
b351_602_42813,267.95361915,-24.11428326,0.440383,OGLE-BLG-RRLYR-30911,RRLyr,RRab,267.953625,-24.114277777777783,17:51:48.87,-24:06:51.4,18.36,-99.99,-99.99,0.4403758,7000.41546,0.757,-99.99,0.027549963812729172
b351_602_47419,267.97997315,-24.08975917,0.246886,OGLE-BLG-ECL-143539,ECL,C,267.97995833333334,-24.08975,17:51:55.19,-24:05:23.1,17.634,20.062,2.428,0.493768,7000.3144,0.269,0.247,0.05882978363515818
b351_602_93448,268.03297284,-24.17505765,0.883689,OGLE-BLG-ECL-145868,ECL,NC,268.03299999999996,-24.17505555555556,17:52:07.92,-24:10:30.2,17.682,20.959,3.277,1.767412,7001.515,0.401,0.095,0.08951900120555573
b351_602_65351,268.05238911,-24.04263473,0.479826,OGLE-BLG-RRLYR-31065,RRLyr,RRab,268.052375,-24.04263888888889,17:52:12.57,-24:02:33.5,18.466,21.496,3.03,0.4798239,7000.05202,0.649,-99.99,0.0487453216467063
b351_602_101710,268.02843655,-24.21261066,0.535937,OGLE-BLG-RRLYR-31029,RRLyr,RRab,268.02845833333333,-24.21261111111111,17:52:06.83,-24:12:45.4,18.806,-99.99,-99.99,0.5359366,7000.35697,0.646,-99.99,0.07153981779203966
b351_602_96349,268.05189873,-24.15620262,7.1144,OGLE-BLG-ECL-146742,ECL,NC,268.05191666666667,-24.15622222222222,17:52:12.46,-24:09:22.4,17.649,21.517,3.868,14.2311257,7001.7673,0.2,0.142,0.0919300276478406
b351_602_16694,267.96127068,-24.00711719,1.248502,OGLE-BLG-ECL-142730,ECL,NC,267.96125,-24.00713888888889,17:51:50.70,-24:00:25.7,15.607,17.555,1.948,2.496879,7002.1848,0.159,0.133,0.1035720960725391
b351_602_71346,268.00222575,-24.14200721,0.973786,OGLE-BLG-ECL-144497,ECL,NC,268.00225,-24.142027777777777,17:52:00.54,-24:08:31.3,19.55,-99.99,-99.99,1.947498,7000.9724,1.285,0.114,0.10876078506216867
b351_604_33398,268.4875736,-24.34886834,0.235045,OGLE-BLG-ECL-167452,ECL,C,268.4875833333333,-24.348888888888894,17:53:57.02,-24:20:56.0,17.415,19.939,2.524,0.4700907,7000.2597,0.561,0.512,0.08057011215544187
b351_604_19341,268.48202622,-24.30209113,0.38639,OGLE-BLG-ECL-167149,ECL,NC,268.48204166666665,-24.30211111111111,17:53:55.69,-24:18:07.6,18.502,21.351,2.849,0.3863903,7000.0873,0.37,0.245,0.08799274439113647
b351_604_27260,268.47581855,-24.34283686,0.785879,OGLE-BLG-ECL-166771,ECL,NC,268.4758333333333,-24.34283333333334,17:53:54.20,-24:20:34.2,18.253,21.266,3.013,1.5717441,7001.3444,1.24,0.303,0.0501230745985449
b351_606_57226,268.22908175,-23.74014898,0.246808,OGLE-BLG-ECL-154918,ECL,NC,268.22908333333334,-23.740194444444445,17:52:54.98,-23:44:24.7,16.636,18.993,2.357,0.4936159,7000.2341,0.396,0.367,0.16375514543250955
b351_606_10289,268.08038605,-23.7987035,0.629152,OGLE-BLG-RRLYR-31103,RRLyr,RRab,268.08037500000006,-23.798694444444447,17:52:19.29,-23:47:55.3,17.754,21.067,3.313,0.6291412,7000.44945,0.533,-99.99,0.04886240980829748
b351_606_26884,268.16295193,-23.73093469,0.753148,OGLE-BLG-RRLYR-31203,RRLyr,RRab,268.1629583333334,-23.730944444444443,17:52:39.11,-23:43:51.4,17.689,21.001,3.312,0.7531296,7000.63018,0.358,-99.99,0.04096905699849628
b351_606_8174,268.07872212,-23.79327247,0.385367,OGLE-BLG-ECL-147914,ECL,C,268.07870833333334,-23.793277777777778,17:52:18.89,-23:47:35.8,16.212,18.515,2.303,0.3853664,7000.0039,0.475,0.443,0.049269801468983646
b351_606_66209,268.18285876,-23.84553623,0.351745,OGLE-BLG-ECL-152739,ECL,C,268.18287499999997,-23.845555555555556,17:52:43.89,-23:50:44.0,17.181,19.329,2.148,0.3517458,7000.144,0.549,0.487,0.0877477688316898
b351_606_73911,268.21572665,-23.82288162,3.302946,OGLE-BLG-CEP-084,Cep,F,268.21574999999996,-23.822888888888894,17:52:51.78,-23:49:22.4,17.524,-99.99,-99.99,3.3030949,7001.176,0.403,-99.99,0.08122844054907154
b351_606_3994,268.06419371,-23.80017918,13.906272,OGLE-BLG-ECL-147267,ECL,NC,268.0642083333334,-23.800194444444443,17:52:15.41,-23:48:00.7,16.315,19.969,3.654,27.8077162,7019.8198,0.875,0.548,0.0730738579612098
b351_606_19505,268.10575021,-23.79305455,0.48515,OGLE-BLG-RRLYR-31137,RRLyr,RRab,268.10575,-23.793055555555554,17:52:25.38,-23:47:35.0,18.823,-99.99,-99.99,0.4851446,7000.14833,0.707,-99.99,0.003685500396936194
b351_606_72606,268.2649206,-23.74132687,0.488391,OGLE-BLG-ECL-156611,ECL,NC,268.26491666666664,-23.74133333333333,17:53:03.58,-23:44:28.8,17.178,19.8,2.622,0.9767738,7000.888,0.4,0.155,0.026634654120780428
b351_606_13839,268.1684593,-23.67469554,0.299435,OGLE-BLG-ECL-152099,ECL,NC,268.1685,-23.674694444444448,17:52:40.44,-23:40:28.9,17.872,20.596,2.724,0.5988659,7000.2411,0.385,0.15,0.1342468280019797
b351_606_2316,268.12716833,-23.69556837,0.543446,OGLE-BLG-ECL-150079,ECL,C,268.12716666666665,-23.695555555555554,17:52:30.52,-23:41:44.0,15.957,18.301,2.344,1.0868777,7000.1496,0.652,0.604,0.04645671773677013
b351_606_35553,268.18317516,-23.73127109,2.469685,OGLE-BLG-ECL-152762,ECL,NC,268.18320833333337,-23.731277777777773,17:52:43.97,-23:43:52.6,18.539,-99.99,-99.99,4.9394981,7000.4289,1.096,0.267,0.11194552233374795
b351_606_66017,268.24860573,-23.74236213,1.422758,OGLE-BLG-ECL-155867,ECL,NC,268.248625,-23.742388888888886,17:52:59.67,-23:44:32.6,17.805,21.035,3.23,2.8456897,7001.5483,1.628,0.32,0.11537848062167173
b351_606_32377,268.11330143,-23.82846853,0.547052,OGLE-BLG-RRLYR-31151,RRLyr,RRab,268.1132916666667,-23.82847222222222,17:52:27.19,-23:49:42.5,18.229,21.712,3.483,0.5470538,7000.49133,0.668,-99.99,0.034791165005912617
b351_606_69215,268.23267775,-23.77899561,0.456719,OGLE-BLG-ECL-155106,ECL,NC,268.2327083333334,-23.778999999999996,17:52:55.85,-23:46:44.4,18.039,20.781,2.742,0.9134341,7000.3815,0.639,0.387,0.10198530167862278
b351_608_51813,268.73621538,-24.02662865,0.30411,OGLE-BLG-ECL-179225,ECL,C,268.73620833333337,-24.026638888888893,17:54:56.69,-24:01:35.9,15.703,17.805,2.102,0.6082209,7000.0542,0.61,0.577,0.0435374497419802
b351_608_45726,268.69648252,-24.0651521,0.343034,OGLE-BLG-ECL-177491,ECL,C,268.69645833333334,-24.06516666666667,17:54:47.15,-24:03:54.6,17.156,20.265,3.109,0.6860697,7000.2117,0.223,0.2,0.09524087440797088
b351_608_75154,268.79647299,-24.02202958,0.259792,OGLE-BLG-ECL-181840,ECL,NC,268.7964583333333,-24.022055555555553,17:55:11.15,-24:01:19.4,18.571,-99.99,-99.99,0.259792,7000.1688,1.109,0.661,0.10520057438458562
b351_608_41564,268.69103508,-24.05711359,0.388683,OGLE-BLG-ECL-177235,ECL,C,268.6910416666667,-24.05713888888889,17:54:45.85,-24:03:25.7,18.163,20.989,2.826,0.3886825,7000.0039,0.351,0.311,0.09361443588097924
b351_608_5938,268.64273617,-23.998222,2.158755,OGLE-BLG-ECL-174887,ECL,NC,268.64270833333336,-23.998249999999995,17:54:34.25,-23:59:53.7,19.175,-99.99,-99.99,4.3175065,7000.569,0.383,0.156,0.13616881376035975
b351_610_61790,268.41029562,-23.4751622,0.401939,OGLE-BLG-ECL-163579,ECL,C,268.4102916666667,-23.475166666666667,17:53:38.47,-23:28:30.6,17.679,20.918,3.239,0.8038839,7000.632,0.489,0.474,0.020711707251067683
b351_610_30545,268.35870682,-23.44027555,0.284905,OGLE-BLG-ECL-161135,ECL,NC,268.3587083333333,-23.440305555555558,17:53:26.09,-23:26:25.1,16.882,19.6,2.718,0.5698098,7000.3282,0.236,0.194,0.10813558363837263
b351_610_100954,268.51238921,-23.46513531,0.766695,OGLE-BLG-ECL-168763,ECL,NC,268.512375,-23.465138888888887,17:54:02.97,-23:27:54.5,18.243,-99.99,-99.99,1.5334363,7001.0705,0.294,0.236,0.0486621273806242
b351_610_23380,268.33164409,-23.45592738,0.410086,OGLE-BLG-ECL-159819,ECL,C,268.33166666666676,-23.45594444444444,17:53:19.60,-23:27:21.4,18.519,-99.99,-99.99,0.8201634,7000.0837,0.367,0.327,0.09660779429325
b351_610_79452,268.48315978,-23.42865279,0.543248,OGLE-BLG-RRLYR-31666,RRLyr,RRab,268.4831666666666,-23.428638888888884,17:53:55.96,-23:25:43.1,18.319,-99.99,-99.99,0.5432502,7000.48049,0.582,-99.99,0.05497158883157594
b351_610_24426,268.35745129,-23.41957568,0.551846,OGLE-BLG-RRLYR-31498,RRLyr,RRab,268.35745833333334,-23.419611111111113,17:53:25.79,-23:25:10.6,18.404,-99.99,-99.99,0.5518402,7000.26314,0.487,-99.99,0.12965674904274252
b351_610_43053,268.33560024,-23.52194152,0.394504,OGLE-BLG-ECL-160010,ECL,NC,268.3355833333334,-23.521944444444443,17:53:20.54,-23:31:19.0,15.388,17.329,1.941,0.789005,7000.2768,0.181,0.11,0.056791024550913685
b351_610_92305,268.50745964,-23.44006748,43.802015,OGLE-BLG-ECL-168483,ECL,NC,268.5074583333333,-23.440083333333334,17:54:01.79,-23:26:24.3,17.422,-99.99,-99.99,43.8586488,7006.8174,0.214,0.149,0.05723494910909897
b351_610_50165,268.4247627,-23.40928402,0.882807,OGLE-BLG-ECL-164291,ECL,NC,268.42474999999996,-23.40927777777778,17:53:41.94,-23:24:33.4,17.575,20.245,2.67,0.8828053,7000.5407,0.503,0.222,0.04759583843079698
b351_610_65980,268.3800377,-23.53823552,0.360175,OGLE-BLG-ECL-162117,ECL,NC,268.38004166666667,-23.538250000000005,17:53:31.21,-23:32:17.7,17.47,19.762,2.292,0.3601793,7000.2318,0.292,0.224,0.053746850971723666
b351_610_78960,268.39054167,-23.57107964,0.663821,OGLE-BLG-RRLYR-31536,RRLyr,RRab,268.3905416666667,-23.571083333333334,17:53:33.73,-23:34:15.9,18.422,-99.99,-99.99,0.6638325,7000.44812,0.638,-99.99,0.013296004542703669
b351_610_71452,268.41266162,-23.50798058,1.2108,OGLE-BLG-ECL-163704,ECL,NC,268.41266666666667,-23.507972222222218,17:53:39.04,-23:30:28.7,18.692,-99.99,-99.99,2.4214686,7000.6145,1.032,0.137,0.0343925568658547
b351_610_59760,268.40812534,-23.47098122,8.754268,OGLE-BLG-ELL-010188,ECL,ELL,268.40812500000004,-23.471,17:53:37.95,-23:28:15.6,17.454,-99.99,-99.99,17.5140704,7005.1353,0.141,0.124,0.06761732162365676
b351_610_19232,268.35615262,-23.40230489,0.520866,OGLE-BLG-ECL-161000,ECL,NC,268.35616666666664,-23.40233333333333,17:53:25.48,-23:24:08.4,17.956,21.114,3.158,1.0417525,7000.0755,0.428,0.091,0.11242180448348378
b351_610_32977,268.31741773,-23.51328524,0.446766,OGLE-BLG-RRLYR-31425,RRLyr,RRab,268.31741666666665,-23.513277777777773,17:53:16.18,-23:30:47.8,19.198,-99.99,-99.99,0.4467611,7000.01456,0.897,-99.99,0.027092354337775494
b351_610_94732,268.49401558,-23.47008697,0.250374,OGLE-BLG-ECL-167768,ECL,NC,268.4940416666666,-23.470083333333335,17:53:58.57,-23:28:12.3,15.283,16.776,1.493,0.5007394,7000.012,0.058,0.048,0.08713167201740135
b351_610_63982,268.41786625,-23.47154118,0.382003,OGLE-BLG-ECL-163958,ECL,NC,268.4178333333333,-23.471555555555554,17:53:40.28,-23:28:17.6,17.201,19.277,2.076,0.3820024,7000.3117,0.738,0.545,0.12038640965446903
b351_610_5483,268.35170521,-23.35829212,0.2827,OGLE-BLG-ECL-160764,ECL,NC,268.3517083333333,-23.35830555555556,17:53:24.41,-23:21:29.9,15.082,17.33,2.248,0.2827015,7000.0502,0.221,0.105,0.049457224220730164
b351_610_91819,268.49795554,-23.45311461,0.854015,OGLE-BLG-ECL-167964,ECL,NC,268.4979583333333,-23.45311111111111,17:53:59.51,-23:27:11.2,18.426,21.807,3.381,1.7080699,7001.081,0.422,0.263,0.015612948580275315
b351_612_24128,268.81625074,-23.79560074,0.314442,OGLE-BLG-ECL-182798,ECL,C,268.81625,-23.79561111111111,17:55:15.90,-23:47:44.2,15.917,18.42,2.503,0.6288836,7000.5954,0.478,0.446,0.037415484376876425
b351_612_59259,268.93578115,-23.74458612,0.512781,OGLE-BLG-ECL-188580,ECL,NC,268.93579166666666,-23.744583333333335,17:55:44.59,-23:44:40.5,16.234,18.643,2.409,1.0255594,7000.6764,0.318,0.172,0.036077961305663014
b351_612_63351,268.95057006,-23.73706683,0.282297,OGLE-BLG-ECL-189253,ECL,NC,268.9505833333333,-23.73708333333333,17:55:48.14,-23:44:13.5,18.395,21.413,3.018,0.5645942,7000.0378,0.536,0.44,0.07377744838845479
b351_612_50377,268.87037885,-23.81336223,1.172031,OGLE-BLG-ECL-185490,ECL,NC,268.8703750000001,-23.813361111111114,17:55:28.89,-23:48:48.1,18.528,-99.99,-99.99,2.3441161,7001.287,0.593,0.452,0.013304439017868755
b351_612_1006,268.86831205,-23.62489776,0.303211,OGLE-BLG-ECL-185396,ECL,NC,268.86833333333334,-23.62488888888889,17:55:28.40,-23:37:29.6,15.952,18.211,2.259,0.6064197,7000.0762,0.723,0.443,0.07712146544324396
b351_612_59050,268.89906332,-23.80181148,0.828349,OGLE-BLG-ECL-186899,ECL,NC,268.89908333333324,-23.80180555555556,17:55:35.78,-23:48:06.5,15.412,17.63,2.218,1.6565986,7000.213,0.558,0.358,0.06928450522191784
b351_614_35321,268.57275278,-23.13121606,0.396253,OGLE-BLG-ECL-171730,ECL,NC,268.57275,-23.131222222222224,17:54:17.46,-23:07:52.4,15.024,16.583,1.559,0.7925041,7000.5684,0.534,0.467,0.024017348524210683
b351_614_71978,268.62563856,-23.19950211,0.933916,OGLE-BLG-ECL-174087,ECL,NC,268.62562499999996,-23.1995,17:54:30.15,-23:11:58.2,16.442,18.736,2.294,0.9339168,7000.9076,0.391,0.153,0.045507115084787435
b351_614_60841,268.65928546,-23.09901448,0.41123,OGLE-BLG-ECL-175677,ECL,C,268.65929166666666,-23.099000000000004,17:54:38.23,-23:05:56.4,17.839,20.523,2.684,0.8224327,7000.6111,0.469,0.454,0.05603337875722875
b351_614_27197,268.58583329,-23.07861767,4.758959,OGLE-BLG-ECL-172353,ECL,NC,268.58583333333337,-23.078611111111112,17:54:20.60,-23:04:43.0,17.419,21.087,3.668,9.5179066,7007.7197,0.293,0.185,0.023612436144952714
b351_614_67604,268.62619339,-23.17924659,0.222376,OGLE-BLG-ECL-174120,ECL,C,268.62620833333335,-23.17925,17:54:30.29,-23:10:45.3,18.392,21.112,2.72,0.444755,7000.3918,0.489,0.472,0.050954357743806106
b351_614_31947,268.53274256,-23.18058751,0.262402,OGLE-BLG-ECL-169763,ECL,NC,268.53274999999996,-23.180583333333335,17:54:07.86,-23:10:50.1,18.576,21.608,3.032,0.5247993,7000.5197,0.646,0.372,0.02884976857597402
b351_614_80834,268.70758651,-23.11131516,1.104643,OGLE-BLG-ECL-177977,ECL,NC,268.7075833333334,-23.111305555555557,17:54:49.82,-23:06:40.7,17.259,20.139,2.88,1.1046753,7000.9227,0.229,0.141,0.03614045034294493
b351_614_84252,268.66123453,-23.19878379,1.058179,OGLE-BLG-ECL-175772,ECL,NC,268.66125,-23.198777777777774,17:54:38.70,-23:11:55.6,13.781,15.48,1.699,2.1163627,7001.5462,0.142,0.135,0.0555767176724819
b351_614_12014,268.56600862,-23.05040369,0.203133,OGLE-BLG-ECL-171386,ECL,NC,268.566,-23.050416666666667,17:54:15.84,-23:03:01.5,17.961,20.604,2.643,0.406269,7000.0425,0.271,0.213,0.054751620888013684
b351_614_4894,268.46403779,-23.18163854,0.261945,OGLE-BLG-RRLYR-31646,RRLyr,RRc,268.4640416666667,-23.181638888888887,17:53:51.37,-23:10:53.9,16.824,19.654,2.83,0.2619463,7000.03045,0.291,-99.99,0.012890549519753908
b351_614_36301,268.53565614,-23.19304067,0.420898,OGLE-BLG-ECL-169899,ECL,NC,268.53566666666666,-23.193055555555553,17:54:08.56,-23:11:35.0,17.138,19.744,2.606,0.8418063,7000.3605,0.197,0.106,0.06391429396542599
b351_614_85763,268.67053981,-23.1907609,0.493067,OGLE-BLG-ECL-176232,ECL,C,268.67054166666674,-23.190777777777775,17:54:40.93,-23:11:26.8,17.792,20.843,3.051,0.4930689,7000.1308,0.378,0.333,0.06106984046101136
b351_616_21693,269.06283913,-23.39334532,0.426792,OGLE-BLG-ECL-194726,ECL,C,269.0628333333333,-23.393361111111112,17:56:15.08,-23:23:36.1,15.211,17.352,2.141,0.8535842,7000.0403,0.198,0.183,0.05998766267031203
b351_616_4263,269.02867579,-23.38223894,1.86244,OGLE-BLG-T2CEP-0830,T2Cep,BLHer,269.0286666666667,-23.38225,17:56:06.88,-23:22:56.1,16.832,20.79,3.958,1.862477,7001.36194,0.537,-99.99,0.0499413838135353
b351_616_51087,269.07040573,-23.49289736,7.667536,OGLE-BLG-CEP-089,Cep,F,269.07041666666663,-23.49291666666667,17:56:16.90,-23:29:34.5,17.393,-99.99,-99.99,7.6668862,7004.34521,0.327,-99.99,0.07832384634599075
b351_616_87634,269.14149108,-23.52421623,0.493352,OGLE-BLG-ECL-198344,ECL,NC,269.1415,-23.524222222222225,17:56:33.96,-23:31:27.2,18.881,-99.99,-99.99,0.9867127,7000.7301,0.492,0.373,0.03650005855660693
b351_616_74339,269.12054856,-23.50429279,0.532376,OGLE-BLG-RRLYR-32503,RRLyr,RRab,269.12058333333334,-23.50427777777778,17:56:28.94,-23:30:15.4,19.256,-99.99,-99.99,0.5323808,7000.20846,0.602,-99.99,0.126882714877218
b351_616_77735,269.18051253,-23.42181136,1.165936,OGLE-BLG-ECL-200228,ECL,NC,269.1805,-23.421805555555554,17:56:43.32,-23:25:18.5,16.695,19.937,3.242,2.3318898,7000.9788,0.571,0.142,0.04636678456112832
b351_616_95794,269.17143143,-23.51048542,0.230961,OGLE-BLG-ECL-199783,ECL,C,269.1714166666667,-23.5105,17:56:41.14,-23:30:37.8,17.709,20.724,3.015,0.4619183,7000.3874,0.352,0.338,0.0716253478108683
b351_616_71284,269.15120577,-23.4430957,0.628907,OGLE-BLG-ECL-198809,ECL,NC,269.1512083333333,-23.44308333333333,17:56:36.29,-23:26:35.1,18.845,-99.99,-99.99,0.628904,7000.5822,0.663,0.332,0.045317858672645386
b351_616_71462,269.17681917,-23.40267746,16.157699,OGLE-BLG-ECL-200058,ECL,NC,269.1768333333334,-23.402694444444446,17:56:42.44,-23:24:09.7,15.111,18.349,3.238,32.3127147,7026.2381,0.701,0.18,0.07699495178382998
b351_616_89009,269.15735944,-23.50444782,0.251636,OGLE-BLG-ECL-199099,ECL,NC,269.157375,-23.504444444444445,17:56:37.77,-23:30:16.0,17.769,20.793,3.024,0.5032712,7000.1679,0.293,0.132,0.05278611314798311
b351_616_42380,269.09827448,-23.4148874,4.781943,OGLE-BLG-ECL-196355,ECL,NC,269.0982916666667,-23.41488888888889,17:56:23.59,-23:24:53.6,18.873,-99.99,-99.99,9.5650678,7001.8286,0.792,0.239,0.05702937029525437
b351_616_40095,269.07596576,-23.44208474,0.479322,OGLE-BLG-ECL-195306,ECL,NC,269.0759583333333,-23.442083333333336,17:56:18.23,-23:26:31.5,19.06,-99.99,-99.99,0.9586363,7000.9185,0.739,0.171,0.025046552101434236
b351_616_36068,269.05267687,-23.46404466,0.392331,OGLE-BLG-ECL-194197,ECL,C,269.05266666666665,-23.464055555555557,17:56:12.64,-23:27:50.6,17.566,20.218,2.652,0.3923322,7000.1449,0.284,0.269,0.05170928880999857
b351_616_57595,269.17304467,-23.35485654,0.277426,OGLE-BLG-ECL-199870,ECL,C,269.1730416666667,-23.354861111111113,17:56:41.53,-23:21:17.5,19.173,-99.99,-99.99,0.2774268,7000.2389,0.868,0.806,0.019217914887598914
b351_616_36018,269.13866553,-23.32630322,0.534894,OGLE-BLG-ECL-198198,ECL,C,269.13866666666667,-23.326305555555557,17:56:33.28,-23:19:34.7,19.204,-99.99,-99.99,0.5348977,7000.3044,0.652,0.618,0.009209427959519468
b352_102_70686,268.7239592,-23.03165424,0.59087,OGLE-BLG-ECL-178698,ECL,NC,268.72395833333337,-23.031666666666666,17:54:53.75,-23:01:54.0,16.12,18.658,2.538,1.1817326,7000.7913,0.486,0.422,0.044828049978511954
b352_102_82471,268.80255713,-22.9541742,0.641202,OGLE-BLG-ECL-182150,ECL,NC,268.8025416666667,-22.954166666666662,17:55:12.61,-22:57:15.0,18.259,-99.99,-99.99,1.282416,7001.1817,0.427,0.329,0.057992126507737586
b352_102_13473,268.66557178,-22.90048833,0.291473,OGLE-BLG-ECL-175992,ECL,C,268.6655833333333,-22.9005,17:54:39.74,-22:54:01.8,17.499,19.603,2.104,0.2914732,7000.0584,0.798,0.79,0.05685908638458917
b352_102_32519,268.66241487,-22.97926517,0.462687,OGLE-BLG-ECL-175832,ECL,NC,268.6624166666667,-22.97927777777778,17:54:38.98,-22:58:45.4,17.349,19.826,2.477,0.9253788,7000.0187,0.363,0.145,0.04577695341025085
